Alonso,Riggs,12
Barlow,Downing,7
Geiger,Whitney,8
Kidd,Mcneil,11
Ziegler,Groves,42
Berman,Hagen,11
Carlisle,Beyer,90
Hinton,Hay,12
Lowry,Samuels,46
Beatty,Schulz,67
Quiroz,Landis,5
Mccabe,Deal,50
Tovar,Dolan,9
Bray,Connors,95
Hatcher,Elder,33
Lugo,Yanez,45
Bauman,Hickey,15
Mansfield,Swenson,9
Hargrove,Langston,53
Godfrey,Gleason,12
Silver,Manuel,9
Horner,Bauer,10
Bateman,Knowles,6
Holley,Cuevas,10
Starks,Leslie,44
Cowan,Bauer,8
Whitley,Noel,35
Lujan,Kilgore,5
Robison,Ramey,21
Jacob,Gary,6
Weir,Pereira,14
Camp,Caballero,13
Booker,Clifton,15
Arredondo,Lu,37
Mims,Murillo,10
Duong,Lujan,34
Brantley,Vera,33
Hanley,Metzger,25
Hammer,Bauer,22
Jorgensen,Burris,21
Darnell,Connors,14
Whitley,Serna,23
Polk,Smallwood,97
Carmona,Hays,6
Gates,Ewing,40
Cortez,Kaiser,18
Tripp,Finn,17
Prater,Galindo,12
Villegas,Hoskins,46
Garland,Kowalski,9
Hurd,Grace,50
Hurd,Joyce,12
Hanley,Purcell,9
Gates,Clarke,39
Judd,Hyatt,11
Barnhart,Paredes,49
Bruno,Caudill,31
Hager,Polk,16
Bassett,Kruse,9
Keen,Steiner,8
Kowalski,Downing,27
Ferris,Gary,67
Angel,Lucero,27
Quintana,Marino,18
Deal,Kang,20
Petty,Hutchison,24
Farris,Portillo,43
Bergman,Diehl,20
Posey,Sinclair,18
Clemons,Anaya,19
Whalen,Daugherty,37
Mann,Cortez,17
Piper,Sierra,12
Phan,Lowry,6
Pollard,Pinto,10
Gamble,Quiroz,18
Nava,Flanagan,62
Camp,Coulter,7
Rowland,Riddle,16
Ocampo,Fontenot,17
Epps,Stapleton,29
Belcher,Harrell,52
Renteria,Groves,19
Barrios,Bui,30
Westbrook,North,5
Penn,Coffman,5
Mccain,Dukes,9
Kincaid,North,14
Shapiro,Messer,16
Hurd,Dick,30
Coyle,Hutton,9
Hutchison,Denny,9
Tripp,Wooten,6
Cuevas,Booker,13
Ricks,Crouch,7
Kuhn,Smart,10
Archer,Dunbar,42
Fontenot,Laird,54
Baez,Dickson,6
Hatcher,Holliday,10
Joyce,Polk,8
Bland,Denny,50
Robison,Mckenna,50
Romano,Sykes,19
Machado,Swift,48
Denny,Francisco,5
Amos,Robison,17
Adair,Saenz,16
Merrill,Hutchison,7
Youngblood,Lowry,7
Dukes,Kang,6
Cornelius,Rudolph,64
Mccauley,Sinclair,8
Shapiro,Painter,10
Prater,Locklear,30
Baird,Varela,5
Branch,Butts,43
Ritchie,Crum,122
Dewitt,Hadley,12
Laird,Gagnon,20
Renteria,Pritchett,44
Gary,Thorne,60
Burt,Boyce,18
Bunch,Metzger,50
Crouch,Uribe,35
Ackerman,Peralta,26
Guy,Henley,26
Brand,Lott,57
Leslie,Couch,50
Landis,Barnhart,23
Hatcher,Cramer,73
Davison,Cano,7
Sweet,Daley,46
Sadler,Spence,13
Hager,Langley,53
Newell,Kendall,15
Pina,Abel,10
Amaya,Crow,11
Hadley,Quiroz,21
Greenberg,Hurt,30
Bolden,Trejo,9
Urban,Jacob,16
Silver,Mcclellan,5
Haines,Crouch,14
Coates,Snider,15
Trotter,Heard,6
Hurtado,Hoskins,100
Lutz,Gold,39
Christopher,Metz,19
Sierra,Mcdonough,36
Leslie,Spangler,6
Gold,Hutchins,25
Metz,Hager,12
Nava,Couch,40
Cherry,Gamble,10
Shearer,Crum,232
Clifford,Guy,6
Prater,Whaley,10
Franks,Grace,17
Snider,Sutherland,18
Miner,Dodd,33
Brennan,Page,10
Otto,Mcelroy,40
Murdock,Crum,18
Hutton,Coyle,8
Saldana,Langston,10
Baird,Hager,13
Winston,Pack,8
Billings,Crenshaw,33
Cordero,Juarez,9
Hutchison,Truong,39
Gallo,Hagen,42
Piper,Ma,22
Edmonds,Rosa,33
Nava,Mckinley,47
Raines,Shapiro,16
Rizzo,Brandon,10
Paz,Marcus,24
Godfrey,Samuels,13
Joyce,Aldridge,28
Lott,Hadley,107
Crabtree,Gary,127
Whitley,Katz,13
Hollis,Andersen,6
Varela,Holbrook,8
Denton,Connor,27
Reece,Uribe,12
Toth,Huerta,28
Whalen,Couch,29
Hinojosa,Cramer,39
Ma,Winkler,30
Driscoll,Kirkpatrick,30
Meade,Hays,8
Byers,Anaya,23
Mcclendon,Richard,12
Hay,Tovar,7
Ramey,Gillis,16
Head,Ervin,8
Capps,Holden,19
Youngblood,Barnard,9
Prado,Goldman,10
Voss,Levine,18
Pack,Leal,7
Buckner,Hartley,5
Groves,Yanez,8
Horner,Lowry,10
Peacock,Stover,7
Esparza,Crockett,6
Aldridge,Herndon,19
Portillo,Hastings,7
Staley,Trejo,29
Joyce,Thurman,9
North,Prater,93
Ziegler,Uribe,20
Hadley,Barnhart,12
Saenz,Coates,23
Riggs,Foreman,28
Ma,Edmonds,17
Whaley,Truong,25
Purcell,Ferris,65
Hendrickson,Hutchins,105
Correa,Arredondo,12
Hightower,Connors,34
Roth,Samuel,9
Boyce,Camp,17
Newsome,Kowalski,13
Branch,Uribe,7
Goodrich,Hurt,37
Kidd,Trejo,81
Sumner,Anaya,12
Sands,Haney,16
Renteria,Laird,10
Sutherland,Rouse,31
Gallo,Coates,7
Crow,Louis,20
Street,Guidry,52
Ogden,Mims,18
Beyer,Downing,7
Hightower,Gomes,38
Ervin,Blanco,37
Dotson,Levine,67
Novak,Schulz,12
Bingham,Bateman,14
Barrios,Gunn,54
Witt,Lange,20
Whitley,Kinney,78
Steiner,Goldstein,44
Stapleton,Hinojosa,56
Mchugh,Alfaro,45
Starks,Crouch,19
Burks,Jaramillo,9
Cooke,Tripp,13
Hagan,Ash,20
Hager,Gunter,27
Weir,Hewitt,11
Jacobsen,Mchugh,7
Raines,Bergman,17
Vogt,Dunbar,68
Simms,Rosas,8
Ogden,Mcnamara,8
Schafer,Joyce,29
Saenz,Doss,20
Belcher,Connolly,10
Couch,Farris,8
Muniz,Dewitt,32
Crum,Hanley,18
Gifford,Cortes,5
Roland,Yost,14
Hackett,Swan,5
Kaplan,Brandon,24
Elder,Teague,28
Forrest,Robison,47
Darby,Stapleton,30
Pereira,Richard,34
Crocker,Robison,15
Dietz,Blanco,131
Tracy,Gagnon,24
Davison,Dotson,51
Snider,Tan,10
Dunbar,Nicholas,47
Bauer,Schulz,45
Childs,Dodge,66
Dickens,Osorio,39
Whaley,Stapleton,33
Carrasco,Latham,6
Gomes,Voss,5
Dickens,Gold,53
Bernal,Bryson,11
Laird,Adair,5
Bowling,Devine,23
Greenberg,Dooley,16
Mooney,Sadler,12
Britton,Burt,9
Hargrove,North,21
Andersen,Hendrickson,13
Dickens,Sheridan,17
Foreman,Tan,70
Mercer,Ferreira,8
Hadley,Jarrett,11
Root,Goff,13
Ahmed,Chaney,14
Amos,Cano,15
Vogel,Gabriel,13
Galindo,Cramer,16
Knowles,Sheridan,24
Costello,Hollis,24
Nava,Villegas,29
Finch,Daley,19
Proctor,Neff,30
Lowry,Mccabe,48
Kowalski,Holbrook,39
Newell,Woody,40
Franks,Hoskins,8
Whalen,Hargrove,9
Carrasco,Hendrickson,5
Lange,Nicholas,33
Spivey,Wilhelm,12
Peacock,Cherry,33
Lackey,Portillo,18
Bingham,Muniz,6
Henley,Levine,50
Belcher,Quezada,18
Mcmanus,Geiger,39
Herron,Toney,153
Lord,Hand,35
Aldridge,Sinclair,19
Devine,Grace,17
Lyon,Dillard,15
Roche,Mcmanus,7
Tipton,Posey,18
Schmitz,Norton,13
Purcell,Mcclellan,8
Werner,Landers,5
Gamble,Pritchett,54
Pierre,Holley,30
Stubbs,Biggs,20
Barnhart,Biggs,43
Leal,Sinclair,10
Gates,Thomason,10
Draper,Mayfield,10
Hargrove,Bunch,43
Grady,Grace,17
Coker,Sterling,12
Finch,Slater,7
Langston,Saldana,16
Dotson,Metzger,6
Hadley,Riggs,17
Dodge,Hilton,9
Elkins,Robison,18
Samuel,Bermudez,136
Tomlinson,Cano,19
Darby,Landis,53
Riggs,Workman,49
Bui,Greenberg,40
Hoskins,Ocampo,60
Barnhart,Bolton,34
Louis,Mcallister,23
Morin,Holbrook,5
Odell,Wesley,16
Ly,Castellanos,11
Archer,Cordova,51
Gamble,Aviles,88
Yost,Bower,20
Goodrich,Lowry,10
Rucker,Guthrie,11
Andersen,Aldridge,9
Coulter,Renteria,27
Uribe,Meeks,63
Bustamante,Hoyt,63
Norton,Dejesus,23
Mcneil,Rouse,10
Bunch,Burt,23
Bonner,Kilgore,68
Cowan,Mayfield,30
Doherty,Hoang,45
Gates,Pina,17
Duong,Hendrickson,64
Michel,Crum,35
Shirley,Gallo,12
Zapata,Farr,76
Toney,Dickens,52
Bowling,Caruso,31
Kowalski,Caruso,12
Ly,Harden,10
John,Hutchins,10
Sadler,Mckinley,10
Foreman,Langston,12
Grace,Landis,16
Hurtado,Baird,5
Gallardo,Law,16
Stratton,Travis,56
Stahl,Mckinley,31
Paige,Escobedo,14
Geiger,Dobbs,51
Humphries,Rosas,64
Latham,Hutchison,7
Grace,Elder,5
Meeks,Stratton,71
Elder,Kimball,30
Yanez,Chaney,72
Rizzo,Gabriel,173
Steiner,Joyce,91
Grimm,Ricks,12
Lott,Quiroz,33
Paige,Christopher,12
Field,Ratliff,28
Aldridge,Langston,8
Rhoades,Givens,98
Lowry,Godwin,19
Miner,Mccray,24
England,Starks,15
Vogt,Paz,17
Barnhart,Pritchard,21
Vogt,Goodrich,5
Rowland,Layton,15
Hagan,Wooten,33
Puckett,Vogel,8
Coulter,Buckner,21
Rosas,Painter,9
Portillo,Fontenot,15
Bauer,Roche,33
Jung,Flaherty,17
Varner,Connors,19
Cody,Beltran,70
Mobley,Mckenna,23
Guidry,Bustamante,27
Nava,Hatcher,17
Cho,Landis,7
Michel,Willard,5
Mccain,Poe,5
Mercer,Beaver,66
Cherry,Maloney,61
Cote,Milligan,9
Caballero,Wilhelm,13
Winston,Groves,6
Smith,Patel,23
Mobley,Donnelly,10
Wilder,Serna,22
Hedrick,Ewing,19
Kaur,Pryor,36
Locke,Bingham,5
Ferris,Bateman,9
Mata,Bergman,8
Rosenberg,Hickey,6
Mccauley,Napier,17
Edmonds,Amos,68
Link,Booker,30
Haywood,Stover,61
Braun,Ziegler,10
Knowles,Prater,35
Mcallister,Milligan,15
Herbert,Do,19
Clifford,Whalen,182
Renteria,Spivey,51
Tackett,Mcneil,47
Hutton,Renteria,13
Murillo,Donaldson,6
Clifford,Dickens,6
Bingham,Portillo,25
Hightower,Peoples,34
Fitch,Burt,12
Trejo,Hopper,40
Carrasco,Kimball,102
Purcell,Groves,17
Ferris,Brand,11
Duong,Gaston,102
Cummins,Winston,24
Crouch,Michel,5
Mccabe,Dooley,7
Courtney,Camp,39
Lott,Laird,8
Uribe,Caballero,17
Swain,Locklear,133
Benavides,Weir,11
Trejo,Elder,10
Guthrie,Mcgrath,372
Lott,Villegas,10
Rouse,Hoyt,20
North,Gary,116
Hurtado,Maloney,29
Nava,Silver,6
Dunbar,Hickey,69
Prater,Shirley,10
Stapleton,Hong,10
Hagen,Adair,12
Ivey,Jacobsen,65
Tan,Yanez,17
Workman,Tackett,20
Norton,Avila,6
Messer,Washburn,7
Edmonds,Proctor,48
Amaya,Fonseca,18
Hager,Laird,6
Coulter,Trejo,110
Whalen,Nava,55
Ma,Wynn,16
Simms,Whaley,15
Cahill,Rizzo,21
Cabral,Ervin,10
Mckinley,Fontenot,8
Gunn,Newell,21
Coulter,Bergman,8
Posey,Camp,19
Kuhn,Urban,20
Burgos,Abel,63
Bustamante,Stapleton,10
Wolff,Portillo,10
Mcghee,Harrell,7
Chaney,Crabtree,14
Epps,Dick,9
Anaya,Becerra,13
Cummins,Doss,21
Pina,Robbins,11
Fritz,Mckenna,16
Redmond,Shearer,45
Yeager,Law,24
Kowalski,Smallwood,7
Ahmed,Latham,71
Dickens,Spicer,7
Hannah,Lange,8
Bragg,Denny,30
Chaney,Metzger,14
Costello,Stapleton,15
Whitley,Barajas,6
Kiser,Groves,7
Sheldon,Barnhart,16
Nicholas,Webber,9
Silver,Dickens,47
Hendrix,Friend,11
Leslie,Mckinley,8
Travis,Merrill,25
Hendrickson,Ritchie,21
Quezada,Guthrie,17
Merrill,Hutchins,9
Clarke,Robbins,8
Oleary,Poe,19
Hurt,Mccabe,56
Hoff,Trotter,6
Baez,Mims,6
Crenshaw,Neff,65
Cahill,Beach,10
Meeks,Tipton,20
Voss,Hoyt,28
Biggs,Travis,25
Boyce,Hutchins,17
Baird,Akers,7
Cheng,Blanton,8
Smallwood,Wooten,16
Levine,Uribe,27
Cuevas,Jung,84
Devine,Landis,8
Mooney,Guy,28
Odom,Guy,38
Hartley,Bermudez,92
Peoples,Travis,5
Chu,Vernon,8
Crenshaw,Kurtz,20
Maloney,Mackey,51
Kuhn,Ramey,20
Teague,Egan,54
Posey,Sheldon,28
Haines,Doss,71
Messer,Rudolph,30
Stiles,Chappell,32
Hutchins,Teague,20
Mcgowan,Sheffield,75
Tripp,Epps,41
Dewitt,Adair,5
Guthrie,Cowan,429
Painter,Schmitt,15
Adair,Dempsey,47
Donnelly,Beach,8
Brand,Villegas,20
Palacios,Dickens,226
Langston,Bragg,11
Jarrett,Renteria,110
Sierra,Crow,48
Ahmed,Bingham,13
Feldman,Battle,28
Whitley,Beal,29
Finn,Hadley,27
Urban,Tillman,13
Dickens,Whalen,46
Bateman,Hopper,59
Painter,Coates,65
Pritchard,Bustamante,58
Hastings,Tovar,11
Raines,Barlow,43
Ramey,Layton,28
Corcoran,Lim,7
Camp,Tripp,7
Connell,Mcdonough,23
Talley,Marcus,19
Steiner,Grady,11
Gamble,Schmitz,25
Whalen,Akers,12
Camp,Bolton,5
Trejo,Levine,66
Coates,Silver,37
Grady,Tracy,26
Hadley,Bateman,16
Pryor,Amaya,17
Byers,Noel,31
Phan,Yeager,30
Miner,Hannah,31
Dickens,Langston,10
England,Bergman,35
Dahl,Grady,20
Street,Cummins,11
Gagnon,Bolton,9
Stacy,Spence,6
Kessler,Muller,7
Kimball,Spangler,9
Deal,Lu,6
Oneil,Snell,54
Pritchett,Finn,5
Peacock,Snider,9
Sands,Jacobsen,23
Cooley,Bateman,14
Knowles,Metz,17
Cody,Gates,5
Crockett,Weston,10
Shirley,Truong,72
Hinojosa,Lutz,38
Varela,Mooney,6
Lutz,Sadler,28
Bergman,Purcell,8
Galindo,Raines,10
Tobin,Magee,115
Webber,Kang,7
Bauer,Clemons,39
Hickey,Hannah,103
Hinkle,Christie,33
Mckinley,Steiner,13
Tipton,Lujan,10
Cope,Cardona,9
Guthrie,Bower,30
Stubbs,Reece,24
Dunbar,Samuels,19
Waite,Goss,27
Bauer,Cordero,31
Stratton,Tripp,41
Cahill,Crow,27
Proctor,Bower,14
Rosas,Shirley,70
Spangler,Posey,37
Kimball,Spence,158
Hoyt,Whalen,16
Prado,Connolly,56
Epps,Pritchett,10
Dodge,Xiong,30
Kendrick,Rucker,7
Brand,Gallo,20
Schafer,Metzger,12
Piper,Casillas,32
Bergman,Metzger,9
Grace,Ricks,38
Robison,Rowland,54
Uribe,Hoskins,17
Flanagan,Neely,20
Brand,Levine,25
Cortes,Lowry,19
Langley,Posey,33
Ferreira,Sterling,32
Kowalski,Hand,8
Couch,Dick,36
Greenberg,Baca,32
Spangler,Tipton,5
Whitley,Greenberg,36
Coulter,Elder,24
Yanez,Meeks,9
Hoskins,Koehler,14
Slater,Blanco,26
Ferris,Yanez,35
Edmonds,Winter,103
Gagnon,Grady,42
Epps,Wooten,36
Reece,Hatcher,77
Whaley,Kidd,6
Samuels,Nicholas,21
Whitley,Anaya,6
Mcneil,Caballero,17
Hoskins,Levine,68
Machado,Jarvis,55
Tackett,Aviles,11
Vogel,Stiles,56
Keys,Barnard,43
Pack,Elder,23
Baca,Witt,10
Hickey,Mccray,5
Hurtado,Nava,33
Tovar,Ash,48
Ahmed,Portillo,16
Schaffer,Cuevas,10
Guillen,Pereira,5
Egan,Ferris,5
Irvin,Avalos,27
Belcher,Bauer,29
Bower,Paulson,8
Elmore,Bowling,101
Salgado,Eddy,14
Steward,Davison,71
Vogel,Puckett,23
Reece,Flanagan,45
Stacy,Varela,71
Beal,Samuels,20
Herndon,Hutchison,29
Gallo,Posey,131
Rollins,Louis,82
Doty,Fonseca,47
Madden,Delaney,62
Sheldon,Nava,25
Sinclair,Wolff,9
Whaley,Courtney,8
Barlow,Denny,42
Truong,Sinclair,47
Bledsoe,Goff,26
Delarosa,Gipson,123
Hyatt,Brantley,44
Stacy,Riggs,46
Cramer,Hoskins,21
Denny,Conklin,16
Pritchett,Britton,29
Gary,Tan,22
Michel,Paredes,11
Burt,North,5
Sinclair,Farris,14
Miner,Kruse,322
Weston,Crockett,8
Womack,Sewell,15
Jung,Bruno,25
Ziegler,Bland,6
Marcus,Hannah,19
Elder,Bingham,28
Esquivel,Hopper,8
Blackmon,Melvin,55
Hutton,Coulter,25
Sheldon,Snider,13
Purcell,Ring,36
Delaney,Renteria,8
Pinto,Cote,8
Baca,Connolly,36
Bolton,Varela,8
Spence,Akers,47
Goss,Maloney,5
Cramer,Fontenot,14
Hong,Steiner,30
Caballero,Ahmed,28
Hutchins,Hong,20
Bowling,Adair,55
Woody,Avalos,21
Healy,Finn,25
Cote,Self,18
Garland,Manley,32
Cortez,Cordero,25
Hoyt,Sheridan,13
Roper,Colon,34
Toth,Hays,13
Becerra,Skaggs,57
Roche,Wiseman,40
Adair,Devine,19
Kinney,Mayfield,29
Mckinley,North,11
Tomlinson,Fontenot,28
Pritchard,Hutchins,36
Yanez,Sheldon,8
Hinojosa,Bergman,73
Biggs,Silver,30
Quiroz,Shapiro,152
Gates,Brantley,9
Segura,Mcgill,13
Michel,Gagnon,37
Dotson,Cano,8
Finch,Epps,9
Hutton,Pritchard,19
Roche,Cortez,6
Covington,Kowalski,21
Munson,Nieto,19
Hatcher,Clifford,64
Conklin,Langston,24
Holbrook,Flanagan,73
Pritchard,Grace,42
Caballero,Lackey,25
Rodriquez,Sheehan,26
Shea,Mcgowan,9
Grace,Aldridge,45
Cortez,Yarbrough,27
Ng,Yee,106
Connors,Person,6
Zapata,Mcdermott,5
Kirkland,Mcallister,43
Prado,Alfaro,15
Lujan,Bonner,10
Battle,Pinto,74
Stover,Post,26
Braun,Barlow,41
Kiser,Polk,8
Bruno,Mead,14
Coulter,Hinojosa,19
Snell,Land,28
Garland,Holliday,28
Prater,Arrington,10
Mccollum,Kuhn,12
Kowalski,Newsome,30
Proctor,Quezada,115
Hargrove,Ahmed,15
Carrasco,Baez,5
Lujan,Gallo,32
Flanagan,Sheridan,25
Farris,Crum,95
Fair,Amaya,25
Mata,Elmore,59
Irvin,Guthrie,25
Guy,Clifford,46
John,Burt,19
Machado,Trotter,7
Magana,Fountain,16
Sinclair,Denny,9
Tackett,Coates,20
Mckinley,Coulter,8
Gold,Farris,84
Land,Pickett,13
Ritchie,Osorio,12
Cramer,Crabtree,46
Novak,Neff,19
Foreman,Devine,9
Major,Ferris,8
Couch,Stubbs,7
Snell,Gore,14
Voss,Ferris,19
Mcgraw,Downs,17
Peacock,Bateman,32
Colbert,Richard,23
Spaulding,Roche,15
Trotter,Sheehan,24
Raines,Gunter,46
Roche,Jamison,16
Springer,Griggs,21
Lockwood,Smart,52
Blanton,Mcghee,12
Grimm,Simons,32
Silver,Teague,18
Lutz,Prater,7
Caruso,Portillo,5
Nava,Tipton,12
Hutchison,Whaley,36
Brewster,Dwyer,13
Paz,Cordova,9
Hutchison,Lutz,33
Thurman,Schmitt,20
Hickey,Hinkle,14
Denny,Mcneil,5
Blount,Quiroz,44
Kaur,Beach,25
Kiser,Stover,9
Hatcher,Spangler,11
Bateman,Fontenot,9
Thorpe,Jung,70
Wiseman,Roche,38
Coulter,Bustamante,19
Hatcher,Gary,98
Beach,Singer,55
Spence,Jarrett,132
Greenberg,Mcgraw,14
Voss,Kiser,14
Hoyt,Coates,17
Uribe,Steiner,15
Devine,Stubbs,9
Mcknight,Hilton,20
Archer,Burks,20
Tan,Laird,72
Whaley,Osorio,7
Nava,Gunter,9
Fontenot,Brewster,30
Vickers,Vinson,16
Lujan,Posey,12
Grady,Leal,21
Gallardo,Phan,73
Hinton,Davila,73
Muniz,Aldridge,13
Segura,Roth,7
Battle,Benoit,12
Hanley,Dewitt,6
Dempsey,Spence,191
Foreman,Crabtree,20
Forrest,Leslie,83
Doherty,Barrios,7
Whitman,Horner,17
Berman,Caruso,6
Brand,Staley,6
Raines,Portillo,8
Merrill,Mcclellan,6
Peacock,Stacy,11
Grossman,Harrell,28
Dodge,Dugan,8
Tackett,Epps,35
Fitch,Hartley,10
Bower,Kruse,23
Grace,Blount,20
Wills,Han,10
Paz,Phan,23
Hager,Britton,148
Sherwood,Daley,5
Bingham,Langston,13
Shirley,Polk,8
Guthrie,Wilder,38
Manley,Kilgore,21
Vogel,Dietz,6
Kinney,Webber,15
Guy,Bolton,12
Farris,Wilhelm,6
Crouch,Dewitt,103
Herndon,Ahmed,53
Davison,Sweet,6
Metz,Saldana,29
Hendrix,Yeager,11
Gallo,Lackey,10
Crouch,Mackey,8
Baird,Fontenot,25
Hurtado,Dahl,158
Cooley,Stratton,5
Gallo,Steiner,31
Riggs,Ricks,13
Purcell,Foreman,41
Crouch,Merrill,11
Hyde,Ogden,10
Magee,Medrano,31
Doherty,Nicholas,55
Muniz,Prater,8
Pate,Bingham,10
Anaya,Gallardo,12
Ferrell,Mckenna,48
Major,Cope,23
Piper,Cagle,35
Dale,Kinney,38
Stacy,Thurman,27
Haas,Self,6
Beach,Fitzgerald,23
Hollis,Elder,60
Deal,Phan,51
Bowles,Kang,32
Brand,Spangler,30
Winston,Thorne,17
Benoit,Pollard,5
Cody,Dill,16
Aldridge,Teague,10
Cano,Wooten,15
Quintana,Dailey,67
Whalen,Paige,49
Winkler,Vu,24
Mcneil,Bateman,17
Fontenot,Yanez,16
Jacob,Roth,45
North,Bolton,105
Quintana,Babcock,32
Snider,Tipton,18
Mckinley,Akers,9
Hackett,Kraft,26
Cates,Hoskins,8
Boyce,Tovar,29
Connors,Bray,42
Ogden,Vu,34
Rutherford,Becerra,17
Hay,Messer,5
Toth,Cuevas,8
Pickett,Zapata,8
Connor,Toth,6
Holbrook,Morin,45
Bragg,Pritchard,19
Dickens,Beltran,47
Osorio,Stapleton,15
Wills,Mercer,26
Hopper,Lackey,24
Rowland,Dailey,41
Hurt,Lange,8
Cortez,Houser,70
Sinclair,Hinojosa,21
Lu,Mccray,101
Bryson,Weston,45
Metzger,Stubbs,23
Bingham,Tan,10
Biggs,Kidd,20
Engel,Amaya,46
Urban,Proctor,69
Galindo,Duong,42
Merrill,Prater,73
Link,Rhoades,11
Snell,Delarosa,10
Levine,Bonner,19
Teague,Purcell,11
Ly,Fountain,12
Gunter,Sweet,29
Kowalski,Cano,47
Hurtado,Landis,6
Hoskins,Kraus,126
Archer,Burrell,29
Bonner,Manley,20
Blount,Gunter,22
Pinto,Clarke,58
Donnelly,Guillen,19
Hagan,Childress,7
Aragon,Arredondo,13
North,Pritchard,15
Bermudez,Elmore,60
Drew,Dunham,17
Rosenberg,Kruse,15
Piper,Peralta,6
Holbrook,Brand,25
Ferris,Tackett,31
Buckner,Bowling,75
Pierre,Greenwood,9
Shafer,Maddox,5
Fitch,Pritchett,32
Francisco,Travis,221
Coulter,Andersen,5
Benitez,Hilton,19
Kowalski,Joyce,14
Ivey,Woody,17
Bower,Doherty,26
Delarosa,Lyon,20
Varela,Dickens,9
Stubbs,Varela,6
Proctor,Corley,18
Britton,Stanford,20
Crocker,Connell,7
Reece,Purcell,25
Portillo,Kilgore,34
Goldstein,Portillo,12
Deal,Goldman,48
Shirley,Whalen,37
Knowles,Barnhart,250
Purcell,Teague,51
Paredes,Willard,31
Messer,Kern,11
Booker,Jung,14
Ogden,Rowland,21
Coates,Groves,20
Branch,Carney,21
Bonner,Britton,15
Epps,Hager,13
Post,Burt,15
Ewing,Beaver,17
Wiseman,Battle,68
Davison,Tovar,118
Han,Gates,50
Talley,Godwin,41
Baird,Steiner,38
North,Pritchett,8
Sinclair,Tan,66
Angel,Mckenna,19
Kowalski,Sheridan,30
Quiroz,Brand,18
Holbrook,Shearer,183
Hand,Hager,23
Rutherford,Burris,36
Grady,Whitfield,42
Munson,Donahue,8
Crabtree,Metzger,12
Britton,Cherry,57
Lackey,Shirley,20
Mccray,Katz,26
Epps,Ash,8
Whaley,Wilhelm,8
Adair,Shirley,24
Shapiro,Ritchie,15
Gomes,Hightower,28
Head,Benoit,19
Jacob,Portillo,35
Rosa,Pryor,43
Ybarra,Sands,7
Landis,Crabtree,85
Quintana,Winkler,6
Mcallister,Rollins,16
Werner,Madrigal,39
Vera,Brantley,14
Oleary,Mcgrath,75
Franks,Hanley,13
Foreman,Mackey,5
Paige,Post,78
Lu,Yeager,5
Cash,Werner,41
Kilgore,Ferris,6
Hand,Bateman,10
Aldridge,Chaney,35
Bateman,Langley,84
Goss,Childress,5
Landis,Metzger,10
Dickens,Swain,5
Angel,Medrano,70
Camp,Covington,15
Morin,Grimm,83
Gunn,Nicholas,11
Thorne,Prater,83
Spangler,Leslie,17
Tipton,Smallwood,5
Goldstein,Gagnon,83
Sheridan,Gallo,17
Villalobos,Bryson,8
Diamond,Grady,25
Bravo,Story,5
Branch,Gold,6
Levine,Kilgore,18
Levin,Burks,7
Hadley,Crabtree,91
Shipley,Jung,59
Beyer,Hager,8
Prado,Noel,38
Kidd,Hargrove,139
Roland,Mchugh,19
Goodrich,Alfaro,9
Snell,Gipson,33
Renteria,Holliday,41
Tracy,Fontenot,12
Stapleton,Bateman,5
Amos,Britton,9
Cheng,Richard,20
Kern,Varner,30
Dickinson,Bui,20
Courtney,Kidd,5
Fraser,Sierra,42
Bragg,Reece,22
Cooley,Downing,7
Cates,Beyer,46
Felix,Peralta,24
Huff,Carver,6
Dobbs,Bauer,17
Hutton,Metzger,18
Mccauley,Burt,14
Varner,Jacob,35
Bloom,Hagen,8
Donnelly,Louis,11
Lujan,Farris,6
Saenz,Ricks,20
Dunham,Gay,8
Ferris,Whaley,57
Leal,Thurman,54
Kenney,Amaya,29
Hess,Cheng,70
Biggs,Reece,12
Hoskins,Goldberg,6
Horner,Godfrey,17
Meeks,Cano,9
Cummins,Metzger,35
Hagan,Schafer,14
Steiner,Burt,9
Bolton,Camp,36
Barnhart,Bateman,27
Hinojosa,Hendrickson,31
Varela,Spangler,18
Sheridan,Prater,11
Gagnon,Pritchard,6
Mcdowell,Vigil,57
Billings,Heller,33
Whalen,Reece,5
Guillen,Rowland,7
Barnhart,Peacock,10
Denny,Goldberg,18
Woody,Mcgrath,13
Morin,Toney,5
Bateman,Dewitt,26
Spence,Brand,37
Ng,Gabriel,33
Petty,Carrasco,35
Rivera,Washburn,9
Staley,Caballero,44
Beaver,Andersen,12
Spicer,Farris,16
Elder,Hutton,27
Belcher,Alfaro,19
Forrest,Hickey,33
Padgett,Norton,58
Godwin,Doherty,12
Dotson,Riggs,28
Roche,Spaulding,7
Polk,Villegas,31
Bonner,Carlisle,12
Stapleton,Ferris,28
Neely,Hooper,6
Quezada,Becerra,5
Metcalf,Bassett,103
Segura,Mccollum,32
Bustamante,Paredes,10
Crum,Grace,19
Tyson,Biggs,11
Richard,Hyatt,11
Flanagan,Darby,5
Truong,Gagnon,19
Tripp,North,12
Haney,Alfaro,12
Kilgore,Yanez,12
Sheldon,Epps,24
Dewitt,Gallo,35
Gagnon,Flanagan,13
Swartz,Milligan,7
Tolbert,Winn,23
Payton,Nava,22
Tompkins,Lovett,27
Buckner,Blount,11
